flow_a,flow_b,ip_a,ip_b,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,pkt_len_mean,pkt_len_std,pkt_len_max,pkt_len_min,flow_iat_mean,flow_iat_std,fwd_iat_mean,bwd_iat_mean,down_up_ratio,fwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_mean,bwd_pkt_len_max,syn_flag_cnt,ack_flag_cnt,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,urg_flag_cnt,init_fwd_win_byts,init_bwd_win_byts,ip_version,ip_ttl_mean,ip_ttl_std,ip_len_mean,ip_len_std,ip_flag_df_rate,ip_flag_mf_rate,tcp_win_size_mean,tcp_win_size_std,tcp_seq_mean_delta,tcp_ack_mean_delta,label
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-149742,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-214127,169.231.97.67,169.231.97.67,11.0,0.14827,4.0,0.0,3654.806112,39.008154,39.008154,20.740259,9.070537,27.0,7.0,0.036904,0.073767,0.036904,0.0,0.0,20.740259,27.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,64240.0,0.0,0.0,65.0,0.0,288.0,398.265496,0.0,0.0,64841.333333,425.206878,327.4,291162958.8,1
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-160881,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-214127,169.231.97.67,169.231.97.67,11.0,4.888207,4.0,0.0,4867.623193,58.765728,58.765728,16.025974,0.621733,0.0,7.0,0.826893,1.682137,0.826893,0.0,0.0,16.025974,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,64240.0,0.0,0.0,65.0,0.0,279.5,384.102987,0.0,0.0,11133.833333,23749.799749,248.6,604059535.6,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-217763,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-49505,169.231.138.210,169.231.138.210,0.0,0.149592,0.0,0.0,698.076637,10.341876,10.341876,0.0,0.0,0.0,0.0,0.029918,0.060438,0.029918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.6,31.198001,0.0,0.0,0.0,0.0,19.5,63604086.75,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-217763,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-115008,169.231.138.210,169.231.138.210,0.0,0.205978,3.0,2.0,106730.282101,189.603138,103.288348,435.3,459.78156,1347.0,120.0,0.040037,0.075777,0.035723,0.0,0.666667,175.833333,182.0,892.0,1440.0,2.0,0.0,1.0,1.0,3.0,0.0,28686.0,501.0,0.0,36.0,34.0,289.55,85.111755,0.0,0.0,5474.95,11603.002886,404834706.833333,241281000.583333,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-217763,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-140508,169.231.138.210,169.231.138.210,0.0,0.210552,3.0,2.0,132340.242794,242.676732,135.132504,431.3,461.282469,1347.0,120.0,0.041181,0.077663,0.038006,0.0,0.666667,174.5,180.0,884.0,1440.0,2.0,0.0,1.0,1.0,3.0,0.0,28686.0,501.0,0.0,36.0,34.0,285.05,87.116966,0.0,0.0,5474.95,11603.002886,384122467.833333,220565112.916667,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-217763,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-175912,169.231.138.210,169.231.138.210,0.0,0.271758,2.0,0.0,521.668751,10.212808,10.212808,10.5,3.433882,0.0,0.0,0.025728,0.020444,0.025728,0.0,0.0,10.5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,36335.0,0.0,0.0,57.0,0.0,223.657143,177.129955,0.0,0.0,5137.8,10605.56785,543.166667,163555356.083333,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-49505,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-115008,169.231.138.210,169.231.138.210,0.0,0.35557,3.0,2.0,107428.358738,199.945014,113.630224,435.3,459.78156,1347.0,120.0,0.069955,0.136215,0.065641,0.0,0.666667,175.833333,182.0,892.0,1440.0,2.0,0.0,1.0,1.0,3.0,0.0,28686.0,501.0,0.0,35.0,34.0,305.15,116.309756,0.0,0.0,5474.95,11603.002886,404834726.333333,177676913.833333,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-49505,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-140508,169.231.138.210,169.231.138.210,0.0,0.360144,3.0,2.0,133038.319431,253.018608,145.47438,431.3,461.282469,1347.0,120.0,0.071099,0.138101,0.067924,0.0,0.666667,174.5,180.0,884.0,1440.0,2.0,0.0,1.0,1.0,3.0,0.0,28686.0,501.0,0.0,35.0,34.0,300.65,118.314967,0.0,0.0,5474.95,11603.002886,384122487.333333,156961026.166667,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-49505,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-175912,169.231.138.210,169.231.138.210,0.0,0.122166,2.0,0.0,176.407886,0.129068,0.129068,10.5,3.433882,0.0,0.0,0.00419,0.080882,0.00419,0.0,0.0,10.5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,36335.0,0.0,0.0,56.0,0.0,239.257143,208.327956,0.0,0.0,5137.8,10605.56785,562.666667,227159442.833333,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-115008,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-140508,169.231.138.210,169.231.138.210,0.0,0.004574,0.0,0.0,25609.960693,53.073594,31.844156,4.0,1.500909,0.0,0.0,0.001144,0.001886,0.002283,0.0,0.0,1.333333,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.005211,0.0,0.0,0.0,0.0,20712239.0,20715887.666666,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-115008,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-175912,169.231.138.210,169.231.138.210,0.0,0.477736,5.0,2.0,107251.950852,199.815946,113.501156,424.8,456.347678,1347.0,120.0,0.065765,0.055333,0.061451,0.0,0.666667,165.333333,182.0,892.0,1440.0,2.0,3.0,1.0,0.0,2.0,0.0,65021.0,501.0,0.0,21.0,34.0,65.892857,92.0182,0.0,0.0,10612.75,22208.570736,404834163.666666,404836356.666666,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-140508,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-175912,169.231.138.210,169.231.138.210,0.0,0.48231,5.0,2.0,132861.911545,252.88954,145.345312,420.8,457.848587,1347.0,120.0,0.066909,0.057219,0.063734,0.0,0.666667,164.0,180.0,884.0,1440.0,2.0,3.0,1.0,0.0,2.0,0.0,65021.0,501.0,0.0,21.0,34.0,61.392857,90.012989,0.0,0.0,10612.75,22208.570736,384121924.666666,384120469.0,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-218500,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-6300,169.231.61.211,169.231.61.211,11.0,18.488752,542.0,11.0,892.794142,11.150503,11.315527,10.043071,6.681704,0.0,15.0,3.086889,9.328067,6.578456,6.664337,1.0,15.679435,0.0,75.363636,93.0,3.0,20.0,2.0,1.0,5.0,0.0,64240.0,26883.0,0.0,57.619048,54.937606,149.663561,348.707171,0.0,0.0,4648.428571,14472.280241,533021958.45,569904301.1,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-218500,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-4522,169.231.61.211,169.231.61.211,0.0,68.837409,1.0,11.0,18.252938,0.256243,0.091219,5.227273,3.914979,0.0,0.0,11.880803,11.334862,8.389236,6.664337,1.0,0.409091,0.0,75.363636,93.0,1.0,12.0,2.0,1.0,4.0,0.0,0.0,26883.0,0.0,57.619048,54.937606,155.180953,258.093787,0.0,0.0,78.771429,1433.69662,533021717.664286,472158138.528571,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-6300,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-4522,169.231.61.211,169.231.61.211,11.0,87.326161,543.0,0.0,911.04708,11.406746,11.406746,15.270344,2.766725,0.0,15.0,14.967692,20.662929,14.967692,0.0,0.0,15.270344,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,64240.0,0.0,0.0,0.0,0.0,5.517392,90.613384,0.0,0.0,4727.2,15905.976861,240.785714,97746162.571429,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21895,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-108779,169.231.112.6,169.231.112.6,0.0,125.194539,22.0,2.0,3030267.661376,40403.816752,40403.832727,83.142857,258.152438,1362.0,6.0,4.636805,23.590654,5.007753,0.0,0.076923,65.192308,1362.0,391.5,571.0,2.0,24.0,1.0,1.0,6.0,0.0,65460.0,64.0,0.0,45.37037,12.832679,989.888889,554.460021,0.0,0.0,4101.592593,12049.718089,249017147.692308,249016062.653846,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21895,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-339442,169.231.112.6,169.231.112.6,0.0,81.298591,3.0,0.0,3030296.671037,40403.954302,40403.954302,1.142857,3.818575,15.0,0.0,13.549749,23.838469,13.549749,0.0,0.0,1.142857,15.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,65460.0,0.0,0.0,0.0,0.0,93.5,212.408694,0.0,0.0,10901.833333,24399.153895,117.0,127945530.2,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21895,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-8068,169.231.112.6,169.231.112.6,11.0,0.108459,7.0,0.0,3022592.866151,40302.712082,40302.712082,1.090909,5.628521,15.0,1.0,0.010823,0.01151,0.010823,0.0,0.0,1.090909,15.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,89.7,155.273597,0.0,0.0,75.0,0.0,1.0,0.0,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-108779,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-339442,169.231.112.6,169.231.112.6,0.0,43.895948,19.0,2.0,29.009661,0.13755,0.121575,84.285714,254.333863,1347.0,6.0,8.912944,0.247815,8.541996,0.0,0.076923,66.335165,1347.0,391.5,571.0,0.0,23.0,1.0,1.0,5.0,0.0,0.0,64.0,0.0,45.37037,12.832679,896.388889,342.051327,0.0,0.0,6800.24074,12349.435806,249017030.692308,121070532.453846,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-108779,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-8068,169.231.112.6,169.231.112.6,11.0,125.08608,15.0,2.0,7674.795225,101.10467,101.120645,82.051948,252.523917,1347.0,7.0,4.625982,23.579144,4.99693,0.0,0.076923,64.101399,1347.0,391.5,571.0,2.0,28.0,0.0,1.0,6.0,0.0,65535.0,64.0,0.0,46.37037,12.832679,900.188889,399.186424,0.0,0.0,4176.592593,12049.718089,249017148.692308,249016062.653846,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-339442,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-8068,169.231.112.6,169.231.112.6,11.0,81.190132,4.0,0.0,7703.804886,101.24222,101.24222,2.233766,1.809946,0.0,1.0,13.538926,23.826959,13.538926,0.0,0.0,2.233766,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,65535.0,0.0,0.0,1.0,0.0,3.8,57.135097,0.0,0.0,10976.833333,24399.153895,118.0,127945530.2,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,169.231.163.0,169.231.163.0,11.0,128.08505,10.0,0.0,175.285262,2.138843,2.138843,20.4,9.862681,27.0,7.0,33.252288,17.859549,33.252288,0.0,0.0,20.4,27.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,2.0,0.0,268.285714,357.269851,0.5,0.0,2048.0,0.0,0.428571,4.571429,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,169.231.163.0,169.231.163.0,0.0,134.665783,4.0,0.0,2291.582075,28.71594,28.71594,18.577778,9.781751,27.0,6.0,33.705572,19.45296,33.705572,0.0,0.0,18.577778,27.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,24799.0,0.0,0.0,169.0,0.0,684.25,669.507441,0.5,0.0,1404.125,8842.4316,772.0,71.0,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,169.231.163.0,169.231.163.0,0.0,134.762393,13.0,0.0,5847.983207,83.14187,83.14187,9.133333,6.444333,27.0,6.0,33.731969,19.469076,33.731969,0.0,0.0,9.133333,27.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,0.0,63487.0,0.0,0.0,0.0,0.0,53.264706,117.421313,0.5,0.0,3704.235294,14945.769893,47.508929,85343951.991071,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,169.231.163.0,169.231.163.0,0.0,43.727959,1.0,0.0,0.36309,0.006792,0.006792,1.2,2.4,6.0,0.0,3.327753,1.998952,3.327753,0.0,0.0,1.2,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.809475,0.5,0.0,0.0,0.0,0.428571,4.571429,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,169.231.163.0,169.231.163.0,0.0,41.515873,1.0,0.0,1.852258,0.027154,0.027154,2.966667,6.91695,19.0,0.0,15.052114,2.476115,15.052114,0.0,0.0,2.966667,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,416.0,0.0,0.0,157.0,0.0,1.7,6.590525,0.5,0.0,416.0,0.0,7.571429,4.571429,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,169.231.163.0,169.231.163.0,0.0,122.134364,2.0,0.0,37.672468,0.50794,0.50794,12.085714,9.147595,27.0,6.0,31.60396,14.751519,31.60396,0.0,0.0,12.085714,27.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1911.0,0.0,0.0,3.0,0.0,21.0,15.527113,0.5,0.0,1911.0,0.0,15.971429,4.371429,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-21962,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,0.0,19.597803,13.0,0.0,9.312007,0.118962,0.118962,13.022222,9.154487,27.0,6.0,26.957581,4.261042,26.957581,0.0,0.0,13.022222,27.0,0.0,0.0,2.0,13.0,1.0,0.0,5.0,0.0,26912.0,0.0,0.0,8.0,0.0,105.676471,248.806784,0.5,0.0,233.411765,6786.352941,103.508929,97.616071,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,169.231.163.0,169.231.163.0,11.0,6.580733,6.0,0.0,2116.296813,26.577097,26.577097,1.822222,0.08093,0.0,1.0,0.453284,1.593411,0.453284,0.0,0.0,1.822222,0.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,26847.0,0.0,0.0,171.0,0.0,415.964286,312.23759,0.0,0.0,3452.125,8842.4316,772.428571,75.571429,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,169.231.163.0,169.231.163.0,11.0,6.677343,3.0,0.0,5672.697945,81.003027,81.003027,11.266667,3.418348,0.0,1.0,0.479681,1.609527,0.479681,0.0,0.0,11.266667,0.0,0.0,0.0,2.0,16.0,0.0,0.0,2.0,0.0,65535.0,0.0,0.0,2.0,0.0,215.021008,239.848538,0.0,0.0,5752.235294,14945.769893,47.9375,85343956.5625,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,169.231.163.0,169.231.163.0,11.0,84.357091,11.0,0.0,174.922172,2.132051,2.132051,21.6,12.262681,33.0,7.0,29.924535,19.858501,29.924535,0.0,0.0,21.6,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,2.0,0.0,272.785714,363.079326,1.0,0.0,2048.0,0.0,0.0,0.0,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,169.231.163.0,169.231.163.0,11.0,86.569177,9.0,0.0,173.433004,2.111689,2.111689,17.433333,2.945731,8.0,7.0,18.200174,20.335664,18.200174,0.0,0.0,17.433333,8.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1632.0,0.0,0.0,159.0,0.0,266.585714,350.679326,0.0,0.0,1632.0,0.0,8.0,0.0,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,169.231.163.0,169.231.163.0,11.0,5.950686,8.0,0.0,137.612794,1.630903,1.630903,8.314286,0.715086,0.0,1.0,1.648328,3.10803,1.648328,0.0,0.0,8.314286,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,137.0,0.0,0.0,1.0,0.0,247.285714,341.742738,1.0,0.0,137.0,0.0,16.4,0.2,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-244379,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,11.0,108.487247,3.0,0.0,165.973255,2.019881,2.019881,7.377778,0.708194,0.0,1.0,6.294707,13.598507,6.294707,0.0,0.0,7.377778,0.0,0.0,0.0,2.0,18.0,1.0,0.0,5.0,0.0,28960.0,0.0,0.0,6.0,0.0,162.609243,108.463067,0.0,0.0,1814.588235,6786.352941,103.9375,102.1875,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,169.231.163.0,169.231.163.0,0.0,0.09661,9.0,0.0,3556.401132,54.42593,54.42593,9.444445,3.337418,0.0,0.0,0.026397,0.016116,0.026397,0.0,0.0,9.444445,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,38688.0,0.0,0.0,169.0,0.0,630.985294,552.086128,0.0,0.0,2300.110294,6103.338293,724.491071,85343880.991071,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,169.231.163.0,169.231.163.0,0.0,90.937824,5.0,0.0,2291.218985,28.709148,28.709148,19.777778,12.181751,33.0,6.0,30.377819,21.451912,30.377819,0.0,0.0,19.777778,33.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,24799.0,0.0,0.0,169.0,0.0,688.75,675.316916,1.0,0.0,1404.125,8842.4316,772.428571,75.571429,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,169.231.163.0,169.231.163.0,0.0,93.14991,3.0,0.0,2289.729817,28.688786,28.688786,15.611111,2.864801,8.0,6.0,18.653458,21.929075,18.653458,0.0,0.0,15.611111,8.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,25215.0,0.0,0.0,12.0,0.0,682.55,662.916916,0.0,0.0,1820.125,8842.4316,764.428571,75.571429,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,169.231.163.0,169.231.163.0,0.0,12.531419,2.0,0.0,2253.909607,28.208,28.208,6.492064,0.634156,0.0,0.0,2.101612,4.701441,2.101612,0.0,0.0,6.492064,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,26710.0,0.0,0.0,172.0,0.0,663.25,653.980328,1.0,0.0,3315.125,8842.4316,756.028571,75.371429,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-55760,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,0.0,115.06798,9.0,0.0,2282.270068,28.596978,28.596978,5.555556,0.627264,0.0,0.0,6.747991,15.191918,6.747991,0.0,0.0,5.555556,0.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,0.0,2113.0,0.0,0.0,177.0,0.0,578.573529,420.700657,0.0,0.0,1637.536765,2056.078659,668.491071,26.616071,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,169.231.163.0,169.231.163.0,0.0,91.034434,14.0,0.0,5847.620117,83.135078,83.135078,10.333333,8.844333,33.0,6.0,30.404216,21.468028,30.404216,0.0,0.0,10.333333,33.0,0.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0,63487.0,0.0,0.0,0.0,0.0,57.764706,123.230788,1.0,0.0,3704.235294,14945.769893,47.9375,85343956.5625,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,169.231.163.0,169.231.163.0,0.0,93.24652,12.0,0.0,5846.130949,83.114716,83.114716,6.166666,0.472617,8.0,6.0,18.679855,21.945191,18.679855,0.0,0.0,6.166666,8.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,0.0,63903.0,0.0,0.0,157.0,0.0,51.564706,110.830788,0.0,0.0,4120.235294,14945.769893,39.9375,85343956.5625,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,169.231.163.0,169.231.163.0,0.0,12.628029,11.0,0.0,5810.310739,82.63393,82.63393,2.952381,2.703262,0.0,0.0,2.128009,4.717557,2.128009,0.0,0.0,2.952381,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,65398.0,0.0,0.0,3.0,0.0,32.264706,101.8942,1.0,0.0,5615.235294,14945.769893,31.5375,85343956.3625,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,0.0,115.16459,0.0,0.0,5838.6712,83.022908,83.022908,3.888889,2.710154,0.0,0.0,6.774388,15.208034,6.774388,0.0,0.0,3.888889,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,36575.0,0.0,0.0,8.0,0.0,52.411765,131.385471,0.0,0.0,3937.647059,8159.416952,56.0,85343854.375,1
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,169.231.163.0,169.231.163.0,0.0,2.212086,2.0,0.0,1.489168,0.020362,0.020362,4.166667,9.31695,25.0,0.0,11.724361,0.477163,11.724361,0.0,0.0,4.166667,25.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,416.0,0.0,0.0,157.0,0.0,6.2,12.4,1.0,0.0,416.0,0.0,8.0,0.0,1
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,169.231.163.0,169.231.163.0,0.0,78.406405,3.0,0.0,37.309378,0.501148,0.501148,13.285714,11.547595,33.0,6.0,28.276207,16.750471,28.276207,0.0,0.0,13.285714,33.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1911.0,0.0,0.0,3.0,0.0,25.5,21.336588,0.0,0.0,1911.0,0.0,16.4,0.2,1
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176250,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,0.0,24.130156,14.0,0.0,8.948917,0.11217,0.11217,14.222222,11.554487,33.0,6.0,23.629828,6.259994,23.629828,0.0,0.0,14.222222,33.0,0.0,0.0,2.0,14.0,1.0,0.0,5.0,0.0,26912.0,0.0,0.0,8.0,0.0,110.176471,254.616259,1.0,0.0,233.411765,6786.352941,103.9375,102.1875,1
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,169.231.163.0,169.231.163.0,0.0,80.618491,1.0,0.0,35.82021,0.480786,0.480786,9.119047,2.230645,8.0,6.0,16.551846,17.227634,16.551846,0.0,0.0,9.119047,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1495.0,0.0,0.0,160.0,0.0,19.3,8.936588,1.0,0.0,1495.0,0.0,8.4,0.2,1
s3-2022-04-29-1215-ens4f1-2022-04-29-1215-176307,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,0.0,21.91807,12.0,0.0,7.459749,0.091808,0.091808,10.055555,2.237537,8.0,6.0,11.905467,6.737157,11.905467,0.0,0.0,10.055555,8.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,0.0,27328.0,0.0,0.0,165.0,0.0,103.976471,242.216259,0.0,0.0,182.588235,6786.352941,95.9375,102.1875,1
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-14568,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-47791,169.231.163.0,169.231.163.0,0.0,102.536561,11.0,0.0,28.360461,0.388978,0.388978,0.936508,0.006892,0.0,0.0,4.646379,10.490477,4.646379,0.0,0.0,0.936508,0.0,0.0,0.0,2.0,11.0,1.0,0.0,3.0,0.0,28823.0,0.0,0.0,5.0,0.0,84.676471,233.279671,1.0,0.0,1677.588235,6786.352941,87.5375,101.9875,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-223322,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-632672,169.231.66.59,169.231.66.59,11.0,59.568271,1.0,0.0,2227.786755,27.585438,27.585438,9.397436,7.399575,0.0,9.0,4.960753,16.513068,4.960753,0.0,0.0,9.397436,0.0,0.0,0.0,2.0,12.0,1.0,0.0,3.0,0.0,65535.0,0.0,0.0,150.0,0.0,195.477273,170.932947,0.0,0.0,20852.727273,14129.775306,549.0,329.2,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-223322,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-702074,169.231.66.59,169.231.66.59,11.0,59.841156,1.0,0.0,6141.58442,75.380075,75.380075,8.730769,7.119895,0.0,9.0,4.98556,16.54776,4.98556,0.0,0.0,8.730769,0.0,0.0,0.0,2.0,10.0,0.0,0.0,5.0,0.0,65535.0,0.0,0.0,27.0,0.0,0.613636,21.619379,0.0,0.0,7816.636364,18252.157871,321.3,260711559.4,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-632672,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-702074,169.231.66.59,169.231.66.59,0.0,0.272885,0.0,0.0,3913.797665,47.794637,47.794637,0.666667,0.27968,0.0,0.0,0.024807,0.034692,0.024807,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,177.0,0.0,196.090909,192.552326,0.0,0.0,13036.090909,4122.382565,227.7,260711230.2,1
